Field,Dataset,Product,Obj__Id,Time,Duration_s,Area_Count,Elevation_,Swth_Wdth_,Y_Offset_f,Yld_Mass_W,Yld_Vol_Dr,Moisture__,Pass_Num,Track_deg_,Distance_f,Crop_Flw_M,Crop_Flw_V,Yld_Mass_D,Yld_Vol_We,Speed_mph_,Prod_ac_h_,Date,geometry,CRS
FENDT,L17: (ISO_ADAPT),NO Product,14.0,2024-10-07,0.919,On,3152.9429,40.0,0.0,1707.5485,32.6147,1.1,1.0,0.3844,3.3541,5.7227,396.1886,1707.5485,32.8375,2.4884,12.0651,2024-10-07,POINT (-114.25993 51.8844296),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,15.0,2024-10-07,1.143,On,3152.979,40.0,0.0,1614.9399,30.7773,1.1,1.0,0.0,4.4477,5.7706,399.5,1614.9399,31.0565,2.6531,12.8636,2024-10-07,POINT (-114.25993 51.8844418),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,16.0,2024-10-07,0.97,On,3152.9921,40.0,0.0,1614.9399,30.7773,1.1,1.0,0.0,3.7186,5.685,393.5787,1614.9399,31.0565,2.6138,12.673,2024-10-07,POINT (-114.25993 51.884451999999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,17.0,2024-10-07,1.019,On,3152.9987,40.0,0.0,1646.88,31.4663,1.1,1.0,0.0,3.7186,5.5187,382.0628,1646.88,31.6708,2.4881,12.0636,2024-10-07,POINT (-114.25993 51.884462199999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,18.0,2024-10-07,1.001,On,3153.0085,40.0,0.0,1646.88,31.4663,1.1,1.0,0.0,3.755,5.673,392.7461,1646.88,31.6708,2.5577,12.4009,2024-10-07,POINT (-114.25993 51.8844725),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,19.0,2024-10-07,0.802,On,3152.9954,40.0,0.0,1768.8414,33.7631,1.1,1.0,0.0,2.953,5.9806,414.0439,1768.8414,34.0162,2.5105,12.172,2024-10-07,POINT (-114.25993 51.884480599999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,20.0,2024-10-07,1.213,On,3153.0052,40.0,0.0,1768.8414,33.7631,1.1,1.0,359.7148,4.5207,6.0534,419.0849,1768.8414,34.0162,2.541,12.3202,2024-10-07,POINT (-114.25993009999999 51.884493),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,21.0,2024-10-07,1.102,On,3152.9987,40.0,0.0,1660.5304,31.696,1.1,1.0,0.0,4.1196,5.7002,394.6304,1660.5304,31.9333,2.5488,12.358,2024-10-07,POINT (-114.25993009999999 51.884504299999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,22.0,2024-10-07,1.308,On,3153.0217,40.0,0.0,1658.2682,31.6525,1.1,1.0,0.0,4.8487,5.6448,390.7918,1658.2682,31.8898,2.5275,12.2545,2024-10-07,POINT (-114.25993009999999 51.884517599999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,23.0,2024-10-07,1.007,On,3153.0282,40.0,0.0,1630.6423,31.1218,1.1,1.0,0.0,3.7186,5.5294,382.8038,1630.6423,31.3585,2.5178,12.2073,2024-10-07,POINT (-114.25993009999999 51.8845278),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,24.0,2024-10-07,1.021,On,3152.9921,40.0,0.0,1542.4095,29.4093,1.1,1.0,0.0,3.7915,5.2596,364.128,1542.4095,29.6617,2.5319,12.276,2024-10-07,POINT (-114.25993009999999 51.884538199999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,25.0,2024-10-07,0.797,On,3152.9593,40.0,0.0,1482.7184,28.2508,1.1,1.0,0.0,3.3905,5.792,400.9868,1482.7184,28.5138,2.9005,14.0629,2024-10-07,POINT (-114.25993009999999 51.8845475),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,26.0,2024-10-07,1.318,On,3152.9659,40.0,0.0,1513.3419,28.8383,1.1,1.0,0.2639,4.8852,5.1508,356.5972,1513.3419,29.1027,2.5272,12.253,2024-10-07,POINT (-114.25993 51.8845609),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,27.0,2024-10-07,0.902,On,3152.9396,40.0,0.0,1548.5615,29.514,1.1,1.0,0.0,3.354,5.2876,366.0636,1548.5615,29.78,2.5353,12.2923,2024-10-07,POINT (-114.25993 51.8845701),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,28.0,2024-10-07,0.919,On,3152.9035,40.0,0.0,1557.8988,29.6977,1.1229,1.0,359.6197,3.3905,5.2779,365.3954,1557.8988,29.9596,2.5155,12.1963,2024-10-07,POINT (-114.25993009999999 51.8845794),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,29.0,2024-10-07,0.994,On,3152.8543,40.0,0.0,1589.4235,30.3179,1.2,1.0,0.0,3.755,5.5136,381.7133,1589.4235,30.5658,2.5757,12.4882,2024-10-07,POINT (-114.25993009999999 51.8845897),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,30.0,2024-10-07,1.105,On,3152.8314,40.0,0.0,1569.634,29.9425,1.2,1.0,0.0,4.1561,5.4211,375.308,1569.634,30.1853,2.5644,12.4335,2024-10-07,POINT (-114.25993009999999 51.8846011),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,31.0,2024-10-07,0.722,On,3152.8117,40.0,0.0,1547.0448,29.514,1.2,1.0,0.0,2.6613,5.2364,362.5228,1547.0448,29.7509,2.5132,12.1853,2024-10-07,POINT (-114.25993009999999 51.8846084),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,32.0,2024-10-07,1.401,On,3152.8215,40.0,0.0,1644.6156,31.3731,1.2,1.0,359.7544,5.2498,5.659,391.7776,1644.6156,31.6272,2.5549,12.3874,2024-10-07,POINT (-114.2599302 51.884622799999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,33.0,2024-10-07,1.112,On,3152.8445,40.0,0.0,1818.2683,34.6818,1.2,1.0,0.0,4.1196,6.1856,428.2313,1818.2683,34.9667,2.5259,12.2468,2024-10-07,POINT (-114.2599302 51.8846341),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,34.0,2024-10-07,0.802,On,3152.8379,40.0,0.0,1815.5026,34.6818,1.2,1.0,0.0,3.354,6.972,482.6776,1815.5026,34.9135,2.8514,13.825,2024-10-07,POINT (-114.2599302 51.8846433),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,35.0,2024-10-07,1.026,On,3152.8478,40.0,0.0,1815.5026,34.6818,1.2,1.0,0.3467,3.7187,6.0423,418.316,1815.5026,34.9135,2.4712,11.9815,2024-10-07,POINT (-114.25993009999999 51.8846535),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,36.0,2024-10-07,1.203,On,3152.8642,40.0,0.0,1816.0817,34.6818,1.2,1.0,0.0,4.4842,6.2162,430.3499,1816.0817,34.9246,2.5415,12.3222,2024-10-07,POINT (-114.25993009999999 51.8846658),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,37.0,2024-10-07,1.098,On,3152.874,40.0,0.0,1817.1977,34.6818,1.2,1.0,0.0,4.0831,6.2053,429.6004,1817.1977,34.9461,2.5355,12.2932,2024-10-07,POINT (-114.25993009999999 51.884676999999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,38.0,2024-10-07,1.233,On,3152.8806,40.0,0.0,1830.7161,34.9445,1.2,1.0,0.0,4.4477,6.0641,419.8214,1830.7161,35.2061,2.4595,11.9247,2024-10-07,POINT (-114.25993009999999 51.8846892),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,39.0,2024-10-07,0.855,On,3152.9035,40.0,0.0,1840.8405,35.1412,1.2,1.0,0.0,3.354,6.6311,459.0761,1840.8405,35.4008,2.6747,12.968,2024-10-07,POINT (-114.25993009999999 51.8846984),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,40.0,2024-10-07,0.298,On,3152.9035,40.0,0.0,1840.8405,35.1412,1.2,1.0,0.0,0.401,2.2748,157.4851,1840.8405,35.4008,0.9175,4.4486,2024-10-07,POINT (-114.25993009999999 51.884699499999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,41.0,2024-10-07,0.658,On,3152.9462,40.0,0.0,1985.8202,37.8974,1.5,1.0,0.0,2.9165,8.0826,559.5654,1985.8202,38.1889,3.0221,14.6526,2024-10-07,POINT (-114.25993009999999 51.8847075),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,42.0,2024-10-07,1.133,On,3152.9921,40.0,0.0,1985.8202,37.8974,1.5,1.0,359.6114,3.3176,5.3396,369.6649,1985.8202,38.1889,1.9965,9.6799,2024-10-07,POINT (-114.2599302 51.8847166),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,43.0,2024-10-07,0.0,On,3152.9921,40.0,0.0,1985.8202,37.8974,1.5,1.0,0.0,0.3646,0.0,0.0,1985.8202,0.0,0.0,0.0,2024-10-07,POINT (-114.2599302 51.884717599999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,44.0,2024-10-07,0.89,On,3153.0381,40.0,0.0,1996.9873,38.0984,1.7626,1.0,0.0,4.0831,8.413,582.4386,1996.9873,38.4036,3.1281,15.1662,2024-10-07,POINT (-114.2599302 51.8847288),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,45.0,2024-10-07,1.091,On,3153.084,40.0,0.0,1998.5784,38.127,1.8,1.0,0.3186,4.0468,6.8073,471.2734,1998.5784,38.4342,2.529,12.2618,2024-10-07,POINT (-114.25993009999999 51.8847399),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,46.0,2024-10-07,1.117,On,3153.1266,40.0,0.0,2019.7817,38.5393,2.0154,1.0,0.0,3.7186,6.1745,427.4627,2019.7817,38.842,2.2698,11.0052,2024-10-07,POINT (-114.25993009999999 51.8847501),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,47.0,2024-10-07,0.916,On,3153.1726,40.0,0.0,2028.1097,38.7013,2.1,1.0,0.3501,3.6822,7.4864,518.2893,2028.1097,39.0021,2.7408,13.2888,2024-10-07,POINT (-114.25993 51.884760199999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,48.0,2024-10-07,1.003,On,3153.2185,40.0,0.0,2043.4524,38.9781,2.2607,1.0,0.0,3.6457,6.8204,472.1831,2043.4524,39.2972,2.4782,12.0157,2024-10-07,POINT (-114.25993 51.8847702),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,49.0,2024-10-07,1.01,On,3153.2579,40.0,0.0,2047.2024,39.0458,2.3,1.0,0.0,3.7186,6.9213,479.1664,2047.2024,39.3693,2.5103,12.1711,2024-10-07,POINT (-114.25993 51.8847804),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,50.0,2024-10-07,1.096,On,3153.3333,40.0,0.0,1783.1163,33.9928,2.9,1.0,0.0,4.1196,6.1545,426.0832,1783.1163,34.2907,2.5628,12.4256,2024-10-07,POINT (-114.25993 51.8847917),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,51.0,2024-10-07,1.111,On,3153.3891,40.0,0.0,1783.1163,33.9928,2.9,1.0,0.0,4.0467,5.964,412.891,1783.1163,34.2907,2.4834,12.0409,2024-10-07,POINT (-114.25993 51.884802799999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,52.0,2024-10-07,0.807,On,3153.3891,40.0,0.0,1791.2654,34.1926,3.161,1.0,359.5634,2.9531,6.0191,416.707,1791.2654,34.4474,2.495,12.0969,2024-10-07,POINT (-114.25993009999999 51.8848109),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,53.0,2024-10-07,1.11,On,3153.4613,40.0,0.0,1792.4842,34.2225,3.2,1.0,0.0,4.4477,6.5954,456.6033,1792.4842,34.4709,2.732,13.2461,2024-10-07,POINT (-114.25993009999999 51.8848231),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,54.0,2024-10-07,0.822,On,3153.4613,40.0,0.0,1762.743,33.6164,3.5518,1.0,0.0,2.953,5.815,402.577,1762.743,33.8989,2.4494,11.8758,2024-10-07,POINT (-114.25993009999999 51.8848312),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,55.0,2024-10-07,1.091,On,3153.4941,40.0,0.0,1758.6705,33.5334,3.6,1.0,0.0,3.7186,5.5044,381.0717,1758.6705,33.8206,2.3239,11.2674,2024-10-07,POINT (-114.25993009999999 51.8848414),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,56.0,2024-10-07,1.017,On,3153.5105,40.0,0.0,1693.9211,32.3152,3.8652,1.0,0.0,3.755,5.7432,397.6091,1693.9211,32.5754,2.5175,12.2058,2024-10-07,POINT (-114.25993009999999 51.8848517),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,57.0,2024-10-07,1.015,On,3153.5433,40.0,0.0,1685.4223,32.1553,3.9,1.0,0.0,4.1196,6.2816,434.8785,1685.4223,32.412,2.7673,13.4172,2024-10-07,POINT (-114.25993009999999 51.884862999999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,58.0,2024-10-07,0.995,On,3153.5335,40.0,0.0,1689.794,32.2702,4.2,1.0,0.3467,3.7187,5.7992,401.4816,1689.794,32.496,2.5482,12.3548,2024-10-07,POINT (-114.25993 51.884873199999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,59.0,2024-10-07,1.011,On,3153.5203,40.0,0.0,1689.794,32.2702,4.2,1.0,0.0,3.828,5.8752,406.7417,1689.794,32.496,2.5816,12.5167,2024-10-07,POINT (-114.25993 51.884883699999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,60.0,2024-10-07,1.211,On,3153.4908,40.0,0.0,1770.5365,33.7631,4.4,1.0,0.0,4.4477,5.9713,413.3971,1770.5365,34.0488,2.5042,12.1413,2024-10-07,POINT (-114.25993 51.8848959),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,61.0,2024-10-07,1.006,On,3153.4678,40.0,0.0,1752.1688,33.4229,4.4889,1.0,0.3433,3.7551,6.0058,415.7859,1752.1688,33.6956,2.545,12.3395,2024-10-07,POINT (-114.25992989999999 51.884906199999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,62.0,2024-10-07,0.916,On,3153.4744,40.0,0.0,1708.5299,32.6147,4.7,1.0,0.0,3.3905,5.8071,402.0285,1708.5299,32.8563,2.5237,12.2359,2024-10-07,POINT (-114.25992989999999 51.8849155),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,63.0,2024-10-07,0.799,On,3153.4744,40.0,0.0,1708.5299,32.6147,4.7,1.0,0.0,3.0259,5.9416,411.3398,1708.5299,32.8563,2.5821,12.5193,2024-10-07,POINT (-114.25992989999999 51.884923799999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,64.0,2024-10-07,1.102,On,3153.458,40.0,0.0,1658.8353,31.696,5.0,1.0,0.0,4.5206,6.2487,432.6036,1658.8353,31.9007,2.797,13.561,2024-10-07,POINT (-114.25992989999999 51.8849362),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,65.0,2024-10-07,0.919,On,3153.458,40.0,0.0,1581.9196,30.2029,5.0448,1.0,359.5687,2.9895,4.7254,327.1462,1581.9196,30.4215,2.218,10.7538,2024-10-07,POINT (-114.25993 51.884944399999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,66.0,2024-10-07,1.217,On,3153.4186,40.0,0.0,1487.2685,28.3656,5.1,1.0,0.0,4.9581,5.564,385.1985,1487.2685,28.6013,2.7778,13.4679,2024-10-07,POINT (-114.25993 51.884958),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,67.0,2024-10-07,0.905,On,3153.376,40.0,0.0,1487.2685,28.3656,5.1,1.0,359.6238,3.427,5.1716,358.0345,1487.2685,28.6013,2.5819,12.5181,2024-10-07,POINT (-114.25993009999999 51.8849674),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,68.0,2024-10-07,1.101,On,3153.3268,40.0,0.0,1515.1046,28.9398,5.3,1.0,0.0,4.1196,5.2057,360.3965,1515.1046,29.1366,2.5512,12.3692,2024-10-07,POINT (-114.25993009999999 51.8849787),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,69.0,2024-10-07,0.916,On,3153.2644,40.0,0.0,1515.2414,28.9398,5.3236,1.0,0.3762,3.427,5.2056,360.388,1515.2414,29.1393,2.5509,12.3678,2024-10-07,POINT (-114.25993 51.8849881),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,70.0,2024-10-07,1.402,On,3153.1923,40.0,0.0,1516.2645,28.9398,5.5,1.0,0.0,5.3227,5.286,365.9541,1516.2645,29.1589,2.5885,12.5503,2024-10-07,POINT (-114.25993 51.8850027),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,71.0,2024-10-07,0.914,On,3153.143,40.0,0.0,1519.211,29.0046,5.5282,1.0,359.6197,3.3905,5.175,358.2707,1519.211,29.2156,2.5293,12.263,2024-10-07,POINT (-114.25993009999999 51.885011999999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,72.0,2024-10-07,1.102,On,3153.061,40.0,0.0,1526.703,29.1695,5.6,1.0,359.7148,4.5207,5.7511,398.1501,1526.703,29.3597,2.797,13.5611,2024-10-07,POINT (-114.2599302 51.8850244),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,73.0,2024-10-07,1.412,On,3152.9921,40.0,0.0,1627.9789,31.1107,5.6433,1.0,0.26,4.9582,5.2493,363.4162,1627.9789,31.3073,2.3942,11.608,2024-10-07,POINT (-114.25993009999999 51.885037999999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,74.0,2024-10-07,0.819,On,3152.9495,40.0,0.0,1760.3657,33.6483,5.7,1.0,0.0,3.3905,6.6919,463.2855,1760.3657,33.8532,2.8226,13.6851,2024-10-07,POINT (-114.25993009999999 51.8850473),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,75.0,2024-10-07,1.098,On,3152.8937,40.0,0.0,1812.6963,34.626,5.7448,1.0,0.0,4.1561,6.3005,436.1887,1812.6963,34.8595,2.5808,12.5127,2024-10-07,POINT (-114.25993009999999 51.885058699999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,76.0,2024-10-07,1.406,On,3152.8281,40.0,0.0,1880.2458,35.8939,5.8,1.0,0.0,5.2498,6.4467,446.3121,1880.2458,36.1586,2.5458,12.3432,2024-10-07,POINT (-114.25993009999999 51.8850731),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,77.0,2024-10-07,1.114,On,3152.8281,40.0,0.0,1888.3047,36.0599,5.8,1.0,0.0,4.0831,6.3555,439.999,1888.3047,36.3136,2.4991,12.1167,2024-10-07,POINT (-114.25993009999999 51.885084299999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,78.0,2024-10-07,1.106,On,3152.8379,40.0,0.0,1821.4297,34.7828,5.8,1.0,0.0,4.1561,6.2851,435.1199,1821.4297,35.0275,2.5621,12.4222,2024-10-07,POINT (-114.25993009999999 51.8850957),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,79.0,2024-10-07,1.243,On,3152.8642,40.0,0.0,1737.9719,33.1889,5.8,1.0,359.7321,4.8123,6.1787,427.757,1737.9719,33.4225,2.6397,12.7985,2024-10-07,POINT (-114.2599302 51.8851089),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,80.0,2024-10-07,0.78,On,3152.874,40.0,0.0,1922.2255,36.6801,5.76,1.0,0.4313,2.9895,6.7652,468.3631,1922.2255,36.9659,2.6132,12.6701,2024-10-07,POINT (-114.25993009999999 51.885117099999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,81.0,2024-10-07,0.798,On,3152.9068,40.0,0.0,2198.6058,41.9168,5.7,1.0,359.5634,2.9531,7.4712,517.2362,2198.6058,42.2809,2.5231,12.2333,2024-10-07,POINT (-114.2599302 51.8851252),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,82.0,2024-10-07,1.113,On,3152.9462,40.0,0.0,2202.5713,41.9969,5.7,1.0,0.0,4.1196,7.4862,518.2748,2202.5713,42.3571,2.5237,12.2358,2024-10-07,POINT (-114.2599302 51.885136499999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,83.0,2024-10-07,1.023,On,3153.0118,40.0,0.0,2244.1071,42.8355,5.7,1.0,0.0,3.6821,7.4171,513.4949,2244.1071,43.1559,2.4541,11.8986,2024-10-07,POINT (-114.2599302 51.8851466),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,84.0,2024-10-07,1.093,On,3153.0643,40.0,0.0,2285.0833,43.6061,5.7177,1.0,0.0,4.0831,7.8388,542.6836,2285.0833,43.9439,2.5471,12.3495,2024-10-07,POINT (-114.2599302 51.885157799999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,85.0,2024-10-07,0.819,On,3153.1201,40.0,0.0,2476.1638,47.1994,5.8,1.0,0.4366,2.9531,8.1986,567.5968,2476.1638,47.6185,2.4584,11.9197,2024-10-07,POINT (-114.25993009999999 51.8851659),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,86.0,2024-10-07,1.095,On,3153.1759,40.0,0.0,2498.3697,47.6311,5.8,1.0,0.0,4.0831,8.5548,592.2532,2498.3697,48.0456,2.5424,12.3269,2024-10-07,POINT (-114.25993009999999 51.8851771),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,87.0,2024-10-07,1.104,On,3153.2054,40.0,0.0,2558.8692,48.8072,5.8,1.0,0.3186,4.0468,8.613,596.2872,2558.8692,49.209,2.4992,12.1174,2024-10-07,POINT (-114.25993 51.885188199999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,88.0,2024-10-07,0.92,On,3153.2382,40.0,0.0,2546.0297,48.5626,5.7893,1.0,0.0,3.354,8.5234,590.0792,2546.0297,48.9621,2.4857,12.0518,2024-10-07,POINT (-114.25993 51.885197399999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,89.0,2024-10-07,1.228,On,3153.2677,40.0,0.0,2438.3353,46.5104,5.7,1.0,0.27,4.7759,8.708,602.8621,2438.3353,46.8911,2.6517,12.8567,2024-10-07,POINT (-114.25992989999999 51.8852105),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,90.0,2024-10-07,0.882,On,3153.3038,40.0,0.0,2439.9358,46.5486,5.7,1.0,0.0,3.3176,8.4275,583.4424,2439.9358,46.9218,2.5646,12.4343,2024-10-07,POINT (-114.25992989999999 51.8852196),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,91.0,2024-10-07,1.015,On,3153.3202,40.0,0.0,2443.1531,46.6252,5.7,1.0,0.0,3.755,8.2998,574.604,2443.1531,46.9837,2.5224,12.2299,2024-10-07,POINT (-114.25992989999999 51.8852299),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,92.0,2024-10-07,1.011,On,3153.3366,40.0,0.0,2402.0578,45.8412,5.7,1.0,0.3467,3.7187,8.1131,561.6778,2402.0578,46.1934,2.5079,12.1593,2024-10-07,POINT (-114.2599298 51.8852401),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,93.0,2024-10-07,1.008,On,3153.3563,40.0,0.0,2340.8197,44.673,5.7,1.0,359.6499,3.6822,7.8521,543.6054,2340.8197,45.0158,2.4907,12.0759,2024-10-07,POINT (-114.25992989999999 51.885250199999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,94.0,2024-10-07,0.8,On,3153.3399,40.0,0.0,2358.3136,45.0037,5.724,1.0,0.0,3.0259,8.191,567.0697,2358.3136,45.3522,2.5789,12.5037,2024-10-07,POINT (-114.25992989999999 51.8852585),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,95.0,2024-10-07,0.612,On,3153.3268,40.0,0.0,2413.7111,46.051,5.8,1.0,359.4203,2.224,8.0544,557.6128,2413.7111,46.4175,2.4777,12.013,2024-10-07,POINT (-114.25993 51.8852646),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,96.0,2024-10-07,1.407,On,3153.3104,40.0,0.0,2404.6209,45.8805,5.7865,1.0,0.0,5.2498,8.2388,570.3768,2404.6209,46.2427,2.544,12.3344,2024-10-07,POINT (-114.25993 51.885279),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,97.0,2024-10-07,0.899,On,3153.2841,40.0,0.0,2279.0807,43.5246,5.6,1.0,359.6156,3.3541,7.8081,540.5606,2279.0807,43.8285,2.5438,12.3335,2024-10-07,POINT (-114.25993009999999 51.8852882),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,98.0,2024-10-07,1.019,On,3153.271,40.0,0.0,2334.2332,44.5551,5.6,1.0,0.0,3.7186,7.822,541.5232,2334.2332,44.8891,2.4881,12.0636,2024-10-07,POINT (-114.25993009999999 51.885298399999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,99.0,2024-10-07,1.005,On,3153.2251,40.0,0.0,2389.7113,45.5917,5.6,1.0,0.34,3.7916,8.2788,573.1485,2389.7113,45.956,2.5723,12.4717,2024-10-07,POINT (-114.25993 51.8853088),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,100.0,2024-10-07,0.904,On,3153.1562,40.0,0.0,2434.6365,46.4525,5.6,1.0,0.0,3.7915,9.3766,649.1512,2434.6365,46.8199,2.8596,13.8648,2024-10-07,POINT (-114.25993 51.8853192),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,101.0,2024-10-07,1.214,On,3153.0643,40.0,0.0,2557.5309,48.8072,5.6,1.0,0.0,4.5571,8.8158,610.322,2557.5309,49.1833,2.5594,12.4091,2024-10-07,POINT (-114.25993 51.885331699999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,102.0,2024-10-07,0.9,On,3152.9954,40.0,0.0,2470.9107,47.1453,5.6658,1.0,0.0,3.4269,8.6395,598.1212,2470.9107,47.5175,2.5962,12.5874,2024-10-07,POINT (-114.25993 51.8853411),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,103.0,2024-10-07,0.919,On,3152.9003,40.0,0.0,2425.8447,46.2807,5.7,1.0,0.3803,3.3905,8.2184,568.9667,2425.8447,46.6509,2.5155,12.1963,2024-10-07,POINT (-114.25992989999999 51.8853504),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,104.0,2024-10-07,0.995,On,3152.8182,40.0,0.0,2409.7903,45.9753,5.6902,1.0,359.66,3.7916,8.4323,583.7729,2409.7903,46.3421,2.5981,12.597,2024-10-07,POINT (-114.25993 51.8853608),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,105.0,2024-10-07,1.11,On,3152.7428,40.0,0.0,2262.843,43.18,5.6,1.0,0.0,4.1925,7.8483,543.3455,2262.843,43.5162,2.5753,12.486,2024-10-07,POINT (-114.25993 51.8853723),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,106.0,2024-10-07,0.708,On,3152.6411,40.0,0.0,2226.3194,42.4877,5.6274,1.0,0.0,2.6613,7.6847,532.015,2226.3194,42.8138,2.5629,12.4262,2024-10-07,POINT (-114.25993 51.8853796),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,107.0,2024-10-07,1.323,On,3152.5787,40.0,0.0,2129.5509,40.6535,5.7,1.0,0.0,4.9581,7.3285,507.3573,2129.5509,40.9529,2.5552,12.3888,2024-10-07,POINT (-114.25993 51.885393199999996),EPSG:4326
